name,seed,use_fuse,use_model,acc
mol-chemberta-BACE,58,False,True,0.8436294955536319
mol-roberta-BACE,59,False,True,0.8503081664098613
mol-pebchem10m-BACE,58,False,True,0.870858581884001
mol-chemberta-BACE,59,True,True,0.8662557781201848
mol-roberta-BACE,60,True,True,0.8504839334107627
mol-pebchem10m-BACE,59,True,True,0.8721879815100155
mol-chemberta-BACE,59,True,False,0.889753466872111
mol-roberta-BACE,60,True,False,0.8818428184281842
mol-pebchem10m-BACE,59,True,False,0.8792758089368259
mol-roberta-BACE,60,False,True,0.8518002322880371
mol-chemberta-BACE,59,False,True,0.8783513097072418
mol-pebchem10m-BACE,59,False,True,0.8643297380585516
mol-roberta-BACE,61,True,True,0.9177700348432055
mol-chemberta-BACE,60,True,True,0.8458381726674409
mol-pebchem10m-BACE,60,True,True,0.8365466511807975
mol-roberta-BACE,61,True,False,0.8895083236546651
mol-chemberta-BACE,60,True,False,0.8682926829268293
mol-roberta-BACE,61,False,True,0.8708478513356563
mol-chemberta-BACE,60,False,True,0.8449090205187767
mol-pebchem10m-BACE,60,True,False,0.8813008130081301
mol-roberta-BACE,62,True,True,0.8878147657285413
mol-chemberta-BACE,61,True,True,0.8655052264808363
mol-pebchem10m-BACE,60,False,True,0.8343786295005808
mol-roberta-BACE,62,True,False,0.9053558899197006
mol-pebchem10m-BACE,61,True,True,0.8905149051490515
mol-chemberta-BACE,61,True,False,0.8852497096399536
mol-roberta-BACE,62,False,True,0.8926483199501053
mol-chemberta-BACE,61,False,True,0.8555942702284166
mol-pebchem10m-BACE,61,True,False,0.8840882694541231
mol-roberta-BACE,63,True,True,0.8732601299103001
mol-chemberta-BACE,62,True,True,0.8823575270912918
mol-pebchem10m-BACE,61,False,True,0.8961672473867596
mol-roberta-BACE,63,True,False,0.8755026291370245
mol-pebchem10m-BACE,62,True,True,0.8810321977079598
mol-chemberta-BACE,62,True,False,0.8934279254697123
mol-roberta-BACE,63,False,True,0.8646767708011135
mol-chemberta-BACE,62,False,True,0.8787713417010993
mol-roberta-BACE,64,True,True,0.8052443199502023
mol-pebchem10m-BACE,62,True,False,0.8901535822873625
mol-chemberta-BACE,63,True,True,0.8468914321064027
mol-pebchem10m-BACE,62,False,True,0.8631012707569968
mol-roberta-BACE,64,True,False,0.8259414877061936
mol-chemberta-BACE,63,True,False,0.8668419424682957
mol-pebchem10m-BACE,63,True,True,0.8842406433652954
mol-roberta-BACE,64,False,True,0.8139589169000934
mol-chemberta-BACE,63,False,True,0.8617383235385092
mol-pebchem10m-BACE,63,True,False,0.8827714197339932
mol-roberta-BACE,65,True,True,0.890736158366842
mol-chemberta-BACE,64,True,True,0.7776999688764394
mol-pebchem10m-BACE,63,False,True,0.8737240952675533
mol-roberta-BACE,65,True,False,0.9085214970615527
mol-chemberta-BACE,64,True,False,0.8315437286025522
mol-roberta-BACE,65,False,True,0.8714042684812866
mol-pebchem10m-BACE,64,True,True,0.817304699657641
mol-chemberta-BACE,64,False,True,0.8091347650171179
mol-roberta-BACE,66,True,True,0.845191927186387
mol-pebchem10m-BACE,64,True,False,0.810146280734516
mol-chemberta-BACE,65,True,True,0.8803742653881844
mol-roberta-BACE,66,True,False,0.8384645825089039
mol-pebchem10m-BACE,64,False,True,0.8243853096794274
mol-roberta-BACE,66,False,True,0.8008705975464978
mol-chemberta-BACE,65,True,False,0.888648314259202
mol-pebchem10m-BACE,65,True,True,0.8652180637179091
mol-roberta-BACE,67,True,True,0.8776830808080808
mol-chemberta-BACE,65,False,True,0.839236003711723
mol-pebchem10m-BACE,65,True,False,0.8937519331889886
mol-roberta-BACE,67,True,False,0.9013573232323232
mol-chemberta-BACE,66,True,True,0.8347447566284131
mol-pebchem10m-BACE,65,False,True,0.8507578100835137
mol-roberta-BACE,67,False,True,0.8745265151515151
mol-roberta-BACE,68,True,True,0.8853493382579256
mol-pebchem10m-BACE,66,True,True,0.7857538583300356
mol-chemberta-BACE,66,True,False,0.8387020182034033
mol-roberta-BACE,68,True,False,0.8955063096337335
mol-chemberta-BACE,66,False,True,0.7902651365255244
mol-pebchem10m-BACE,66,True,False,0.8286505738029284
mol-roberta-BACE,68,False,True,0.8361803631886735
mol-pebchem10m-BACE,66,False,True,0.8013454689354966
mol-chemberta-BACE,67,True,True,0.8735795454545454
mol-roberta-BACE,69,True,True,0.8339646464646465
mol-pebchem10m-BACE,67,True,True,0.8716856060606062
mol-chemberta-BACE,67,True,False,0.8991477272727273
mol-roberta-BACE,69,True,False,0.8888099747474748
mol-chemberta-BACE,67,False,True,0.8566130050505051
mol-pebchem10m-BACE,67,True,False,0.9079861111111112
mol-roberta-BACE,69,False,True,0.8497474747474748
mol-chemberta-BACE,68,True,True,0.8596491228070176
mol-pebchem10m-BACE,67,False,True,0.8768150252525252
mol-roberta-BACE,70,True,True,0.8340219848756528
mol-chemberta-BACE,68,True,False,0.8815020006155739
mol-pebchem10m-BACE,68,True,True,0.8680363188673438
mol-roberta-BACE,70,True,False,0.8710532470569892
mol-chemberta-BACE,68,False,True,0.847722376115728
mol-pebchem10m-BACE,68,True,False,0.8876577408433364
mol-roberta-BACE,70,False,True,0.8547594916972012
mol-chemberta-BACE,69,True,True,0.8607954545454545
mol-pebchem10m-BACE,68,False,True,0.8730378578024007
mol-roberta-BACE,71,True,True,0.8812034739454093
mol-chemberta-BACE,69,True,False,0.8798137626262627
mol-pebchem10m-BACE,69,True,True,0.8578756313131314
mol-roberta-BACE,71,True,False,0.9070254342431762
mol-chemberta-BACE,69,False,True,0.8678977272727273
mol-pebchem10m-BACE,69,True,False,0.8874684343434344
mol-chemberta-BACE,70,True,True,0.8496920558197552
mol-roberta-BACE,71,False,True,0.8751550868486352
mol-pebchem10m-BACE,69,False,True,0.8530618686868687
mol-roberta-BACE,72,True,True,0.8911559029206089
mol-chemberta-BACE,70,True,False,0.8573321899119046
mol-pebchem10m-BACE,70,True,True,0.8583456770873938
mol-roberta-BACE,72,True,False,0.8832579185520363
mol-chemberta-BACE,70,False,True,0.8401808684805488
mol-roberta-BACE,72,False,True,0.8800493624023036
mol-pebchem10m-BACE,70,True,False,0.8715210103687534
mol-chemberta-BACE,71,True,True,0.8895006203473946
mol-roberta-BACE,73,True,True,0.87375
mol-pebchem10m-BACE,70,False,True,0.8414282373119203
mol-chemberta-BACE,71,True,False,0.90299317617866
mol-pebchem10m-BACE,71,True,True,0.8953939205955335
mol-roberta-BACE,73,True,False,0.8721874999999999
mol-chemberta-BACE,71,False,True,0.9034584367245657
mol-roberta-BACE,73,False,True,0.850859375
mol-chemberta-BACE,72,True,True,0.8523241464417936
mol-pebchem10m-BACE,71,True,False,0.908498759305211
mol-roberta-BACE,74,True,True,0.9206123737373737
mol-chemberta-BACE,72,True,False,0.8813656931303989
mol-pebchem10m-BACE,71,False,True,0.897952853598015
mol-roberta-BACE,74,True,False,0.9126420454545454
mol-chemberta-BACE,72,False,True,0.8540518305224187
mol-pebchem10m-BACE,72,True,True,0.8641711229946524
mol-roberta-BACE,74,False,True,0.8997001262626262
mol-chemberta-BACE,73,True,True,0.8671093750000001
mol-roberta-BACE,75,True,True,0.8478966903804517
mol-pebchem10m-BACE,72,True,False,0.8664747017688194
mol-chemberta-BACE,73,True,False,0.862265625
mol-pebchem10m-BACE,72,False,True,0.8577540106951872
mol-roberta-BACE,75,True,False,0.8665326322301269
mol-chemberta-BACE,73,False,True,0.84890625
mol-pebchem10m-BACE,73,True,True,0.8701562500000001
mol-roberta-BACE,75,False,True,0.8437983297247139
mol-chemberta-BACE,74,True,True,0.8821811868686869
mol-roberta-BACE,76,True,True,0.8779029126213592
mol-pebchem10m-BACE,73,True,False,0.883984375
mol-chemberta-BACE,74,True,False,0.890072601010101
mol-pebchem10m-BACE,73,False,True,0.8490625
mol-roberta-BACE,76,True,False,0.8784466019417475
mol-chemberta-BACE,74,False,True,0.883917297979798
mol-pebchem10m-BACE,74,True,True,0.8929135101010102
mol-roberta-BACE,76,False,True,0.8676504854368932
mol-chemberta-BACE,75,True,True,0.8582585833591092
mol-roberta-BACE,77,True,True,0.8703990102072379
mol-chemberta-BACE,75,True,False,0.8671512527064646
mol-pebchem10m-BACE,74,True,False,0.9319760101010099
mol-roberta-BACE,77,True,False,0.8695484070522734
mol-chemberta-BACE,75,False,True,0.8342097123414784
mol-pebchem10m-BACE,74,False,True,0.869949494949495
mol-roberta-BACE,77,False,True,0.8894215898546242
mol-pebchem10m-BACE,75,True,True,0.8366841942468295
mol-chemberta-BACE,76,True,True,0.8441941747572816
mol-roberta-BACE,78,True,True,0.85328125
mol-chemberta-BACE,76,True,False,0.8811650485436894
mol-pebchem10m-BACE,75,True,False,0.8399319517476028
mol-roberta-BACE,78,True,False,0.886328125
mol-chemberta-BACE,76,False,True,0.856233009708738
mol-pebchem10m-BACE,75,False,True,0.8236931642437365
mol-roberta-BACE,78,False,True,0.8196874999999999
mol-chemberta-BACE,77,True,True,0.8226105784101454
mol-pebchem10m-BACE,76,True,True,0.8535922330097087
mol-roberta-BACE,79,True,True,0.8475723622782446
mol-chemberta-BACE,77,True,False,0.8478193628209093
mol-pebchem10m-BACE,76,True,False,0.8544466019417476
mol-roberta-BACE,79,True,False,0.9012605042016807
mol-chemberta-BACE,77,False,True,0.8023507578100835
mol-pebchem10m-BACE,76,False,True,0.831611650485437
mol-roberta-BACE,79,False,True,0.8515406162464987
mol-chemberta-BACE,78,True,True,0.87515625
mol-roberta-BACE,80,True,True,0.8604758604758606
mol-pebchem10m-BACE,77,True,True,0.8497525518094647
mol-chemberta-BACE,78,True,False,0.872734375
mol-chemberta-BACE,78,False,True,0.8508593750000001
mol-roberta-BACE,80,True,False,0.882035882035882
mol-pebchem10m-BACE,77,True,False,0.8812248685431487
mol-roberta-BACE,80,False,True,0.8585508585508586
mol-chemberta-BACE,79,True,True,0.8624338624338624
mol-pebchem10m-BACE,77,False,True,0.8644447881224868
mol-roberta-BACE,81,True,True,0.8452343749999999
mol-chemberta-BACE,79,True,False,0.8719265483971367
mol-pebchem10m-BACE,78,True,True,0.870546875
mol-roberta-BACE,81,True,False,0.869609375
mol-chemberta-BACE,79,False,True,0.8579987550575786
mol-pebchem10m-BACE,78,True,False,0.8859374999999999
mol-roberta-BACE,81,False,True,0.8524218749999999
mol-chemberta-BACE,80,True,True,0.8530838530838531
mol-pebchem10m-BACE,78,False,True,0.8589843749999999
mol-roberta-BACE,82,True,True,0.8475378787878788
mol-chemberta-BACE,80,True,False,0.8511588511588511
mol-pebchem10m-BACE,79,True,True,0.8485060690943044
mol-roberta-BACE,82,True,False,0.8926767676767676
mol-chemberta-BACE,80,False,True,0.836990836990837
mol-roberta-BACE,82,False,True,0.8394097222222223
mol-chemberta-BACE,81,True,True,0.864453125
mol-pebchem10m-BACE,79,True,False,0.8817304699657641
mol-roberta-BACE,83,True,True,0.8744998461064943
mol-chemberta-BACE,81,True,False,0.8740625
mol-pebchem10m-BACE,79,False,True,0.8208839091192033
mol-roberta-BACE,83,True,False,0.9042782394582947
mol-chemberta-BACE,81,False,True,0.8416406249999999
mol-pebchem10m-BACE,80,True,True,0.8479248479248479
mol-roberta-BACE,83,False,True,0.855801785164666
mol-chemberta-BACE,82,True,True,0.8374368686868687
mol-pebchem10m-BACE,80,True,False,0.8533148533148532
mol-roberta-BACE,84,True,True,0.8020004634278212
mol-chemberta-BACE,82,True,False,0.8857323232323232
mol-pebchem10m-BACE,80,False,True,0.8325248325248326
mol-roberta-BACE,84,True,False,0.8270255657681317
mol-chemberta-BACE,82,False,True,0.8587436868686867
mol-pebchem10m-BACE,81,True,True,0.87578125
mol-roberta-BACE,84,False,True,0.7994516104116783
mol-chemberta-BACE,83,True,True,0.8646506617420745
mol-roberta-BACE,85,True,True,0.864831425920198
mol-pebchem10m-BACE,81,True,False,0.8964062500000001
mol-chemberta-BACE,83,True,False,0.8494152046783625
mol-pebchem10m-BACE,81,False,True,0.8553906250000001
mol-roberta-BACE,85,True,False,0.8995515001546551
mol-chemberta-BACE,83,False,True,0.8328716528162511
mol-roberta-BACE,85,False,True,0.8524590163934427
mol-pebchem10m-BACE,82,True,True,0.8499053030303031
mol-chemberta-BACE,84,True,True,0.81644396385263
mol-roberta-BACE,86,True,True,0.8849064117881322
mol-chemberta-BACE,84,True,False,0.805167220205453
mol-pebchem10m-BACE,82,True,False,0.8565340909090908
mol-roberta-BACE,86,True,False,0.8848267622461172
mol-chemberta-BACE,84,False,True,0.8161350119718853
mol-pebchem10m-BACE,82,False,True,0.879498106060606
mol-chemberta-BACE,85,True,True,0.8482060006186206
mol-roberta-BACE,86,False,True,0.8449223416965352
mol-pebchem10m-BACE,83,True,True,0.8535703293321022
mol-roberta-BACE,87,True,True,0.8441337761643624
mol-chemberta-BACE,85,True,False,0.8702443550881535
mol-roberta-BACE,87,True,False,0.8848381864524599
mol-chemberta-BACE,85,False,True,0.8562480668110114
mol-pebchem10m-BACE,83,True,False,0.8657279162819329
mol-roberta-BACE,87,False,True,0.861666795396617
mol-chemberta-BACE,86,True,True,0.8812425328554361
mol-pebchem10m-BACE,83,False,True,0.8097876269621422
mol-roberta-BACE,88,True,True,0.8987838669950738
mol-chemberta-BACE,86,True,False,0.8594982078853046
mol-pebchem10m-BACE,84,True,True,0.8291882289333437
mol-roberta-BACE,88,True,False,0.9074815270935961
mol-chemberta-BACE,86,False,True,0.8535244922341696
mol-pebchem10m-BACE,84,True,False,0.8363713601606549
mol-roberta-BACE,88,False,True,0.8951662561576355
mol-chemberta-BACE,87,True,True,0.8591951803506604
mol-pebchem10m-BACE,84,False,True,0.8113462578203445
mol-roberta-BACE,89,True,True,0.8357796717171717
mol-chemberta-BACE,87,True,False,0.8634432687108983
mol-pebchem10m-BACE,85,True,True,0.8489019486545004
mol-roberta-BACE,89,True,False,0.837121212121212
mol-chemberta-BACE,87,False,True,0.8546381401096779
mol-roberta-BACE,89,False,True,0.8126578282828283
mol-pebchem10m-BACE,85,True,False,0.8694710794927312
mol-chemberta-BACE,88,True,True,0.8890855911330049
mol-roberta-BACE,90,True,True,0.8612992610837439
mol-pebchem10m-BACE,85,False,True,0.8647540983606558
mol-chemberta-BACE,88,True,False,0.9110221674876846
mol-roberta-BACE,90,True,False,0.8764624384236454
mol-pebchem10m-BACE,86,True,True,0.8825169255276782
mol-chemberta-BACE,88,False,True,0.8890855911330049
mol-roberta-BACE,90,False,True,0.8457512315270935
mol-pebchem10m-BACE,86,True,False,0.8845081640780567
mol-chemberta-BACE,89,True,True,0.8525883838383839
mol-roberta-BACE,91,True,True,0.8375350140056023
mol-pebchem10m-BACE,86,False,True,0.8731979291119076
mol-chemberta-BACE,89,True,False,0.8405145202020202
mol-roberta-BACE,91,True,False,0.8651571739807034
mol-pebchem10m-BACE,87,True,True,0.8812080018537113
mol-chemberta-BACE,89,False,True,0.8259943181818181
mol-roberta-BACE,91,False,True,0.8564425770308124
mol-pebchem10m-BACE,87,True,False,0.8656831698462965
mol-chemberta-BACE,90,True,True,0.8655326354679802
mol-roberta-BACE,92,True,True,0.83697439511393
mol-pebchem10m-BACE,87,False,True,0.8382636904302155
mol-chemberta-BACE,90,True,False,0.8639932266009852
mol-pebchem10m-BACE,88,True,True,0.8673799261083744
mol-roberta-BACE,92,True,False,0.853731109545063
mol-chemberta-BACE,90,False,True,0.8704587438423644
mol-roberta-BACE,92,False,True,0.838540443191606
mol-chemberta-BACE,91,True,True,0.8180049797696856
mol-pebchem10m-BACE,88,True,False,0.8905480295566502
mol-roberta-BACE,93,True,True,0.8885030864197532
mol-pebchem10m-BACE,88,False,True,0.878463669950739
mol-chemberta-BACE,91,True,False,0.8375350140056023
mol-pebchem10m-BACE,89,True,True,0.8327809343434344
mol-roberta-BACE,93,True,False,0.8972993827160494
mol-chemberta-BACE,91,False,True,0.8156707127295363
mol-roberta-BACE,93,False,True,0.8729938271604938
mol-pebchem10m-BACE,89,True,False,0.8564551767676768
mol-chemberta-BACE,92,True,True,0.8413593297314228
mol-roberta-BACE,94,True,True,0.8508710801393727
mol-pebchem10m-BACE,89,False,True,0.8300189393939393
mol-chemberta-BACE,92,True,False,0.8325894604964372
mol-roberta-BACE,94,True,False,0.8545102593883082
mol-pebchem10m-BACE,90,True,True,0.8763854679802956
mol-roberta-BACE,94,False,True,0.843283004258614
mol-chemberta-BACE,92,False,True,0.8169289797196775
mol-pebchem10m-BACE,90,True,False,0.8761545566502463
mol-roberta-BACE,95,True,True,0.8911290322580645
mol-chemberta-BACE,93,True,True,0.8908179012345678
mol-pebchem10m-BACE,90,False,True,0.8454433497536945
mol-roberta-BACE,95,True,False,0.889190446650124
mol-chemberta-BACE,93,True,False,0.8810956790123458
mol-pebchem10m-BACE,91,True,True,0.8406473700591348
mol-roberta-BACE,95,False,True,0.8770936724565757
mol-chemberta-BACE,93,False,True,0.8532407407407406
mol-roberta-BACE,96,True,True,0.8757988757988758
mol-chemberta-BACE,94,True,True,0.8345334881920248
mol-pebchem10m-BACE,91,True,False,0.855897914721444
mol-roberta-BACE,96,True,False,0.8821128821128821
mol-chemberta-BACE,94,True,False,0.8490902051877662
mol-pebchem10m-BACE,91,False,True,0.843681917211329
mol-roberta-BACE,96,False,True,0.8764918764918765
mol-chemberta-BACE,94,False,True,0.7956639566395663
mol-pebchem10m-BACE,92,True,True,0.8296922715527367
mol-roberta-BACE,97,True,True,0.9100271002710026
mol-chemberta-BACE,95,True,True,0.8522022332506203
mol-pebchem10m-BACE,92,True,False,0.852165061467387
mol-roberta-BACE,97,True,False,0.9236546651180797
mol-chemberta-BACE,95,True,False,0.8757754342431762
mol-pebchem10m-BACE,92,False,True,0.8411244225197713
mol-roberta-BACE,97,False,True,0.9091753774680604
mol-chemberta-BACE,95,False,True,0.876395781637717
mol-pebchem10m-BACE,93,True,True,0.8533179012345679
mol-chemberta-BACE,96,True,True,0.8676368676368676
mol-roberta-BACE,98,True,True,0.9055469953775039
mol-pebchem10m-BACE,93,True,False,0.8928240740740739
mol-roberta-BACE,98,True,False,0.9306625577812018
mol-chemberta-BACE,96,True,False,0.8707938707938708
mol-pebchem10m-BACE,93,False,True,0.8560956790123457
mol-roberta-BACE,98,False,True,0.8828197226502312
mol-chemberta-BACE,96,False,True,0.8617848617848618
mol-pebchem10m-BACE,94,True,True,0.8469996128532713
mol-roberta-BACE,99,True,True,0.8370976627055954
mol-chemberta-BACE,97,True,True,0.8882694541231128
mol-roberta-BACE,99,True,False,0.8696781301644763
mol-pebchem10m-BACE,94,True,False,0.8739450251645374
mol-chemberta-BACE,97,True,False,0.9085559427022841
mol-roberta-BACE,99,False,True,0.8084520343117966
mol-pebchem10m-BACE,94,False,True,0.8597754548974061
mol-chemberta-BACE,97,False,True,0.8634920634920635
mol-roberta-BACE,100,True,True,0.8369908369908369
mol-pebchem10m-BACE,95,True,True,0.8529001240694789
mol-chemberta-BACE,98,True,True,0.8818181818181818
mol-roberta-BACE,100,True,False,0.8603218603218604
mol-chemberta-BACE,98,True,False,0.8993836671802774
mol-pebchem10m-BACE,95,True,False,0.8916718362282878
mol-roberta-BACE,100,False,True,0.8141218141218142
mol-chemberta-BACE,98,False,True,0.8671032357473036
mol-pebchem10m-BACE,95,False,True,0.8597239454094293
mol-roberta-BACE,101,True,True,0.8350134667179684
mol-chemberta-BACE,99,True,True,0.8577162194066263
mol-pebchem10m-BACE,96,True,True,0.8602448602448602
mol-roberta-BACE,101,True,False,0.8789534436321662
mol-chemberta-BACE,99,True,False,0.8808530731093099
mol-pebchem10m-BACE,96,True,False,0.8632478632478631
