name,m_fuse,p_fuse,m_model,p_model,epoch,part,auc,accuracy,precision,recall,aupr
ESM2_chemberta,True,True,True,True,135,test,0.8897290024129872,0.8137730358874878,0.6486486486486487,0.7845230153435624,0.7869810405478688
ProtBertT5-xl_chemberta,True,False,True,True,188,test,0.9099228077653518,0.8302618816682832,0.6643835616438356,0.8412274849899933,0.8322510068711556
ESM2_pebchem10m,True,True,True,False,229,test,0.8988336316114462,0.81454898157129,0.6398763523956723,0.828552368245497,0.8037186527953436
ESM3_chemberta,True,True,True,False,249,test,0.9022666277883287,0.8122211445198836,0.6332162568991471,0.8418945963975984,0.8049440278200994
ProtBert-BFD_chemberta,True,True,True,False,230,test,0.8963835116919667,0.8048496605237634,0.62136878385032,0.8418945963975984,0.799816812290176
ESM-1B_chemberta,True,True,True,False,170,test,0.9154270242889864,0.8275460717749757,0.6554536187563711,0.8579052701801201,0.8342977403533731
ProtBert-BFD_pebchem10m,True,True,False,True,153,test,0.9132753345410434,0.8366634335596508,0.679410158383397,0.8298865910607072,0.829105809007179
ESM3_roberta,False,False,True,True,175,test,0.9064389023754712,0.8124151309408342,0.6303921568627451,0.8579052701801201,0.8182743681633451
ESM-1B_pebchem10m,True,True,False,True,130,test,0.9138127095671367,0.8271580989330747,0.6570247933884298,0.8485657104736491,0.8308660596356285
ESM-1B_roberta,True,True,True,True,187,test,0.9180622603252643,0.8397672162948594,0.6853994490358126,0.8298865910607072,0.8366970340568589
ProtBertT5-xl_roberta,True,False,True,True,157,test,0.9118223235621706,0.8298739088263821,0.6604747162022704,0.8539026017344896,0.8292797573037978
ProtBertT5-xl_pebchem10m,False,True,True,True,205,test,0.9175708678141373,0.8258001939864209,0.6489836390679227,0.8732488325550367,0.8408692064708966
ESM2_chemberta,True,True,False,False,168,test,0.8900466832009085,0.7932104752667313,0.6033412887828162,0.8432288192128086,0.7930779527399359
ProtBertT5-xl_chemberta,True,True,True,True,171,test,0.9119777365231034,0.8368574199806014,0.6738888888888889,0.8268575323790047,0.8281240401674801
ProtBertT5-xl_roberta,True,True,True,True,54,test,0.8952924202298729,0.7937924345295829,0.5982490272373541,0.8384458077709611,0.7953463322504212
ESM3_chemberta,False,True,True,True,175,test,0.9045432184549,0.8178467507274491,0.6455301455301455,0.828552368245497,0.8158326177111239
ProtBert-BFD_chemberta,False,True,True,True,174,test,0.9055927876060335,0.8147429679922406,0.6382113821138211,0.837891927951968,0.8179387349713964
ProtBert-BFD_roberta,True,True,False,True,247,test,0.915023217520652,0.8279340446168768,0.6580578512396694,0.8498999332888593,0.8298765738158543
ESM2_pebchem10m,False,True,True,True,240,test,0.9033526909989591,0.819980601357905,0.6489306207616067,0.8298865910607072,0.8166749183626825
ESM-1B_chemberta,False,True,True,True,198,test,0.911888104104414,0.8213385063045587,0.6452261306532663,0.85657104736491,0.8317522213091857
ESM-1B_pebchem10m,True,True,True,False,164,test,0.9178026050919432,0.834529582929195,0.6701791359325606,0.8485657104736491,0.8368391066082981
ESM3_roberta,True,True,False,True,180,test,0.9080783979983738,0.8254122211445198,0.6572178477690289,0.8352234823215477,0.8212928432883592
ProtBertT5-xl_pebchem10m,True,False,True,True,128,test,0.9129904984066692,0.8124151309408342,0.6270296084049666,0.875917278185457,0.8324320509455689
ProtBert-BFD_pebchem10m,True,True,True,False,236,test,0.8983291924740492,0.8135790494665374,0.6383744855967078,0.8278852568378919,0.7973770716740666
ProtBertT5-xl_chemberta,True,True,False,False,146,test,0.9007798279428705,0.7994180407371484,0.6042368801155513,0.8554873892297206,0.8015179945289324
ESM-1B_roberta,True,True,False,False,249,test,0.921745970690891,0.8401551891367605,0.68,0.8505670446964643,0.8493675477406897
ProtBertT5-xl_roberta,True,True,False,False,184,test,0.9015674927952185,0.8118331716779825,0.628291171915333,0.8295841854124063,0.8035618237265737
ESM2_chemberta,False,False,True,True,238,test,0.8882416870181872,0.8075654704170708,0.6375474769397721,0.7838559039359573,0.7935282141137898
ESM2_roberta,True,True,True,True,187,test,0.90133785397413,0.8157129000969933,0.6457780138077536,0.8112074716477652,0.8153779059498478
ProtBert-BFD_chemberta,True,False,True,True,189,test,0.9117809028046413,0.8353055286129971,0.6805555555555556,0.8172114743162108,0.8240887546494308
ESM-1B_pebchem10m,False,True,True,True,149,test,0.910614735133415,0.8108632395732299,0.626937984496124,0.8632421614409607,0.826063088485472
ESM3_chemberta,True,False,True,True,205,test,0.9056405948239745,0.8128031037827352,0.632703777335984,0.8492328218812542,0.8162928887852388
ESM3_pebchem10m,True,True,True,True,159,test,0.9053309427291425,0.822890397672163,0.656517094017094,0.8198799199466311,0.8181099627424798
ProtBert-BFD_roberta,True,True,True,False,224,test,0.9005283244993381,0.8098933074684772,0.6287841191066997,0.8452301534356238,0.8016480716707549
ProtBertT5-xl_pebchem10m,True,True,True,True,154,test,0.913926058759077,0.8387972841901067,0.6786516853932584,0.8234492160872529,0.8242578252879197
ESM2_pebchem10m,True,False,True,True,231,test,0.8936263854969688,0.8079534432589719,0.6316606311433006,0.8145430286857905,0.7994244207460351
ESM3_roberta,True,True,True,False,191,test,0.8960214906217566,0.8073714839961202,0.6308169596690796,0.8138759172781854,0.7979772066671473
ProtBert-BFD_pebchem10m,False,True,True,True,186,test,0.9147126530743325,0.826188166828322,0.6521958606764261,0.8619079386257505,0.83228189041538
ESM-1B_chemberta,True,False,True,True,248,test,0.8943420340037048,0.8250242483026188,0.6754850088183422,0.7665110073382255,0.8047058201564179
ProtBertT5-xl_chemberta,False,False,True,True,169,test,0.9022210614724222,0.8271580989330747,0.6649484536082474,0.7914110429447853,0.8088792855861726
ProtBertT5-xl_roberta,False,False,True,True,153,test,0.9067993692027203,0.8279340446168768,0.6582969432314411,0.8220858895705522,0.8163669680424582
ESM3_chemberta,True,True,True,True,131,test,0.893734095140081,0.8205625606207565,0.6561059907834101,0.776414451261077,0.7955043153185339
ESM2_roberta,True,True,False,False,168,test,0.8916069867147026,0.7951503394762367,0.605727923627685,0.8465643762508339,0.7936618393931475
ESM-1B_roberta,False,False,True,True,248,test,0.8913584621695281,0.8234723569350145,0.6860391661402401,0.7244829886591061,0.7924351088812703
ESM2_chemberta,True,True,False,True,180,test,0.8948051436187217,0.8180407371483996,0.6525285481239804,0.800533689126084,0.8001126520196153
ESM2_pebchem10m,True,True,True,True,112,test,0.884928477111049,0.8017458777885548,0.6220515633571037,0.7730061349693251,0.7751671113713882
ProtBert-BFD_chemberta,True,True,True,True,167,test,0.90655465061431,0.8356935014548982,0.6856287425149701,0.7805044308111793,0.8173532054048992
ESM3_pebchem10m,True,True,False,False,193,test,0.8980155260326725,0.799612027158099,0.6125603864734299,0.8458972648432288,0.7995947829363913
ProtBertT5-xl_pebchem10m,True,True,False,False,161,test,0.9045900630945146,0.8213385063045587,0.6450584484590861,0.8275391956373551,0.8040365412972217
ProtBert-BFD_roberta,False,True,True,True,180,test,0.9100156851467718,0.8219204655674103,0.6484414920797138,0.8465643762508339,0.8273939635416515
ESM-1B_chemberta,True,True,True,True,114,test,0.8996195402247863,0.8135790494665374,0.6304123711340206,0.8336741649625086,0.806710845168664
ESM-1B_pebchem10m,True,False,True,True,235,test,0.8965197257690393,0.8126091173617846,0.6407818277865821,0.80920613742495,0.8023297591484446
ProtBertT5-xl_chemberta,True,True,False,True,157,test,0.9111922896640037,0.8258001939864209,0.6496580746975276,0.841854124062713,0.8257254660445578
ProtBert-BFD_pebchem10m,True,False,True,True,223,test,0.913022886884473,0.8353055286129971,0.6732409381663113,0.8425617078052035,0.8325988874130882
ESM3_roberta,False,True,True,True,228,test,0.9071107580108111,0.8124151309408342,0.6314229249011858,0.8525683789192795,0.8215986873839213
ProtBertT5-xl_roberta,True,True,False,True,174,test,0.9078329540564879,0.8108632395732299,0.6219028741328048,0.8554873892297206,0.8137304862675494
ESM2_chemberta,True,True,True,False,129,test,0.8843203090900862,0.7982541222114452,0.6170321264660887,0.8072048032021347,0.7806027566933236
ProtBert-BFD_chemberta,True,True,False,False,119,test,0.8832731148166384,0.782541222114452,0.5830134357005758,0.8282208588957055,0.7727675130233803
ESM3_pebchem10m,False,False,True,True,109,test,0.8932995811941733,0.7844810863239573,0.5874661857529305,0.8692461641094062,0.7919287742122165
ESM-1B_roberta,True,True,False,True,170,test,0.9156182531607505,0.8283220174587779,0.6610703043022036,0.8405603735823882,0.8383896488184444
ESM3_chemberta,True,True,False,False,194,test,0.8931178626825593,0.817458777885548,0.6441885964912281,0.8009543285616906,0.7853716082150558
ESM2_pebchem10m,True,True,False,False,193,test,0.8941656796596711,0.8052376333656645,0.6192684183410613,0.8193592365371506,0.7889870637135595
ESM2_roberta,False,False,True,True,242,test,0.8958167589479783,0.8075654704170708,0.6303341902313625,0.8178785857238159,0.8044898104373569
ProtBertT5-xl_pebchem10m,False,False,True,True,198,test,0.9100736817357127,0.8226964112512124,0.6440854611776967,0.8425357873210634,0.8217130783711533
ProtBert-BFD_roberta,True,False,True,True,190,test,0.9109412657307643,0.832007759456838,0.6698872785829307,0.8325550366911274,0.8227247214651612
ESM-1B_chemberta,True,True,False,False,193,test,0.9103847552888048,0.8188166828322018,0.6371590324240864,0.8438991138377642,0.8201021962127917
ESM-1B_pebchem10m,True,True,True,True,178,test,0.9079153894722212,0.8248302618816683,0.6501597444089456,0.8323108384458078,0.8159267787461554
ProtBertT5-xl_chemberta,True,True,True,False,177,test,0.9023296507252098,0.8184287099903007,0.6432811656772801,0.8125426039536469,0.8035519012696063
ESM3_pebchem10m,True,True,False,True,139,test,0.9066022132917203,0.8089233753637245,0.624274661508704,0.8612408272181454,0.8149574138022366
ProtBertT5-xl_roberta,True,True,True,False,168,test,0.8996464333929235,0.8122211445198836,0.6306966998428497,0.8207225630538514,0.7951088115788741
ESM3_roberta,True,False,True,True,172,test,0.904074452260661,0.8248302618816683,0.6653718091009989,0.799866577718479,0.8167197443745868
ProtBert-BFD_chemberta,False,False,True,True,166,test,0.8951238527429922,0.8019398642095054,0.6138917262512769,0.8193592365371506,0.7956460826674998
ProtBert-BFD_pebchem10m,True,True,True,True,186,test,0.9147916306242763,0.8263821532492726,0.6514830508474576,0.8384458077709611,0.8278249335085301
ESM-1B_roberta,True,True,True,False,132,test,0.9104164811551974,0.8287099903006789,0.6654135338345865,0.8265510340226818,0.8276761034982043
ESM3_chemberta,False,False,True,True,141,test,0.8890308404567884,0.8201745877788554,0.6644336175395859,0.743694614860259,0.7842370585546954
ESM2_chemberta,False,True,True,True,224,test,0.8971927674613126,0.8060135790494666,0.6258194654563792,0.8278852568378919,0.809084805485253
ESM2_roberta,True,True,False,True,159,test,0.896241367330226,0.8060135790494666,0.6215294690696541,0.8512341561040694,0.7992827266894706
ESM-1B_pebchem10m,True,True,False,False,128,test,0.9103002867125938,0.8273520853540253,0.658778205833792,0.8159509202453987,0.8145275604932898
ProtBert-BFD_roberta,True,True,True,True,179,test,0.9115394056073828,0.8271580989330747,0.6566920565832427,0.8227675528289026,0.8209173931102195
ESM2_pebchem10m,False,False,True,True,239,test,0.88811813623506,0.8013579049466537,0.6160293347302253,0.8016359918200409,0.7769495692954956
ProtBertT5-xl_pebchem10m,True,True,False,True,186,test,0.915457583097117,0.8384093113482056,0.6786922209695603,0.8207225630538514,0.826265268469237
ESM-1B_chemberta,False,False,True,True,215,test,0.877948637191015,0.7889427740058196,0.5944195316392625,0.8132242672119973,0.7696910670240616
ProtBertT5-xl_roberta,False,True,True,True,150,test,0.9056450885496838,0.8329776915615907,0.6677740863787376,0.8220858895705522,0.8121152915323571
ESM-1B_roberta,False,True,True,True,144,test,0.9075426652049579,0.8069835111542192,0.6194312796208531,0.8719146097398266,0.8219421793658231
ProtBert-BFD_pebchem10m,True,True,False,False,165,test,0.8945612217889742,0.7968962172647914,0.6057401812688822,0.820040899795501,0.791491398879466
ProtBertT5-xl_chemberta,False,True,True,True,204,test,0.9071860393590295,0.8190106692531522,0.6394984326018809,0.8343558282208589,0.8162295274756813
ProtBert-BFD_chemberta,True,True,False,True,163,test,0.9044155809589716,0.8215324927255092,0.6480779642663779,0.8159509202453987,0.8154236637144284
ESM3_roberta,True,True,True,True,163,test,0.8972290980012922,0.8197866149369544,0.6447793326157158,0.8166325835037491,0.8017853254487205
ESM3_pebchem10m,True,True,True,False,248,test,0.8980504690946407,0.8176527643064986,0.650511577813678,0.8058705803869246,0.8022596666345254
ESM3_chemberta,True,True,False,True,230,test,0.905877515758842,0.8304558680892338,0.6689458689458689,0.8002726653033402,0.8192890616777287
ProtBertT5-xl_pebchem10m,True,True,True,False,145,test,0.900344177102325,0.8048496605237634,0.615887380593263,0.8350374914792092,0.7985941100743126
ESM2_chemberta,True,False,True,True,203,test,0.8903183814738637,0.7984481086323957,0.6135241855873642,0.829219479653102,0.7901796414968283
ESM2_roberta,True,True,True,False,184,test,0.894996372490486,0.81454898157129,0.64281956864808,0.8152101400933957,0.7998321036801324
ESM-1B_pebchem10m,False,False,True,True,208,test,0.8788101427352589,0.7914645974781765,0.6008230452674898,0.7961826857532379,0.7679958763833226
ESM2_pebchem10m,True,True,False,True,176,test,0.8912776676174464,0.7928225024248302,0.5990074441687345,0.8227675528289026,0.7839060958905153
ProtBertT5-xl_roberta,True,False,True,True,148,test,0.9069217284969251,0.8172647914645975,0.6352395672333848,0.8404907975460123,0.8179625796906713
ProtBert-BFD_roberta,True,True,False,False,232,test,0.8998820027591836,0.8021338506304558,0.6115826260609086,0.8350374914792092,0.8005593122227964
ProtBertT5-xl_chemberta,True,False,True,True,158,test,0.9084697029515576,0.8193986420950533,0.6352169525731585,0.858214042263122,0.819329519349098
ESM-1B_chemberta,True,True,False,True,196,test,0.9071024949466719,0.8246362754607177,0.6485488126649076,0.8377641445126107,0.8220749426177596
ESM3_pebchem10m,False,True,True,True,144,test,0.9047687517425913,0.8250242483026188,0.6672268907563025,0.7945296864576384,0.8176468080399201
ProtBert-BFD_pebchem10m,False,False,True,True,218,test,0.9115427325972552,0.8298739088263821,0.6615553121577218,0.8234492160872529,0.8214201889804169
ProtBert-BFD_chemberta,True,True,True,False,204,test,0.8918974118976113,0.8095053346265761,0.6337562051847766,0.7832310838445807,0.7861798440675376
ESM-1B_roberta,True,False,True,True,249,test,0.8976898165516617,0.8281280310378274,0.6797653958944282,0.7731821214142762,0.8036864436631797
ESM3_roberta,True,True,False,False,245,test,0.8951225589135974,0.8096993210475266,0.6284355179704016,0.8104976141785958,0.7880955705073448
ESM2_chemberta,True,True,True,True,150,test,0.8849090696701253,0.796702230843841,0.6086054950751685,0.8002726653033402,0.7751731214947076
ProtBertT5-xl_pebchem10m,False,True,True,True,157,test,0.9129204760700709,0.8273520853540253,0.6551909628832706,0.8302658486707567,0.8272122212312197
ESM2_roberta,False,True,True,True,175,test,0.8973779748132599,0.8180407371483996,0.6512129380053908,0.8058705803869246,0.8019989734593147
ESM-1B_pebchem10m,True,True,False,True,168,test,0.9071460230641725,0.8223084384093113,0.643864229765013,0.8404907975460123,0.8186396136750711
ProtBertT5-xl_chemberta,True,True,True,True,97,test,0.901822153318583,0.8157129000969933,0.6360871768879879,0.843981170141224,0.815448779833107
ProtBertT5-xl_roberta,True,True,True,True,150,test,0.9108586667879163,0.8300678952473327,0.6624136097820308,0.8379287155346334,0.8257280240560899
ESM2_pebchem10m,True,True,True,False,208,test,0.8947512298772562,0.8089233753637245,0.6273784355179705,0.809134287661895,0.7911755433280547
ESM3_chemberta,True,True,True,False,234,test,0.8980307177278286,0.8091173617846751,0.6251944012441679,0.8220858895705522,0.7938312706343538
ProtBert-BFD_roberta,False,False,True,True,194,test,0.9049521504923206,0.8289039767216295,0.6640493550196298,0.8070892978868439,0.8137331970177109
ProtBert-BFD_pebchem10m,True,True,False,True,143,test,0.9078301815649273,0.8042677012609117,0.6122549019607844,0.8513974096796183,0.8187232414643637
ESM3_pebchem10m,True,False,True,True,185,test,0.9044054533802987,0.8329776915615907,0.6802259887005649,0.8032021347565044,0.8154028796603243
ProtBert-BFD_chemberta,False,True,True,True,167,test,0.9029289709842123,0.8258001939864209,0.6604624929498026,0.798227675528289,0.8131797680767409
ESM-1B_chemberta,True,True,True,False,208,test,0.9123839065367217,0.8285160038797285,0.6536636794939378,0.8452624403544649,0.823443544483911
ProtBertT5-xl_pebchem10m,True,False,True,True,152,test,0.9096741657018396,0.831619786614937,0.6635718186783178,0.8282208588957055,0.8222823022601754
ESM3_roberta,False,False,True,True,167,test,0.8937900994696037,0.8098933074684772,0.6309844002151694,0.7995910020449898,0.7982945807650447
ESM-1B_roberta,True,True,True,True,216,test,0.9108172639722484,0.8343355965082444,0.6711334450027917,0.8193592365371506,0.8192306085479313
ESM2_roberta,True,False,True,True,177,test,0.889386505664608,0.806207565470417,0.6336898395721925,0.790527018012008,0.7916489792117591
ProtBertT5-xl_chemberta,True,True,False,False,192,test,0.9030355043602167,0.8236663433559651,0.6545454545454545,0.8231338264963013,0.8148258504087535
ESM2_chemberta,True,True,False,False,243,test,0.8834538812663854,0.7877788554801164,0.5912873225648556,0.8234492160872529,0.7750034252470492
ESM-1B_pebchem10m,True,True,True,False,208,test,0.9156779961761796,0.8457807953443259,0.6935483870967742,0.8207225630538514,0.8291212345538977
ProtBertT5-xl_roberta,True,True,False,False,187,test,0.9007189902455229,0.8050436469447139,0.6179060665362035,0.8493611297915266,0.8098909330612444
ProtBert-BFD_roberta,True,True,False,True,131,test,0.9025005286217243,0.8141610087293889,0.6366076221148685,0.8084526244035446,0.8132937192130645
ESM2_pebchem10m,False,True,True,True,178,test,0.8926779606882876,0.7959262851600388,0.6034912718204489,0.8248125426039536,0.7936638979832111
ProtBertT5-xl_pebchem10m,True,True,True,True,84,test,0.9085628702114068,0.8207565470417071,0.6436957631444614,0.8480161398789509,0.8203193328054978
ESM3_pebchem10m,True,True,True,True,115,test,0.8949608302392327,0.7968962172647914,0.6031434184675835,0.8370824812542604,0.7923170731476528
ESM3_chemberta,False,True,True,True,173,test,0.8969667278832804,0.7943743937924346,0.5979778526721232,0.8466257668711656,0.803002282681968
ESM3_roberta,True,True,False,True,111,test,0.897451359408062,0.811639185257032,0.6279669762641898,0.8295841854124063,0.798588206850412
ProtBert-BFD_chemberta,True,False,True,True,157,test,0.9037059155358597,0.8007759456838022,0.6066925315227935,0.852760736196319,0.8088453248148689
ProtBert-BFD_pebchem10m,True,True,True,False,217,test,0.896520079492878,0.8131910766246363,0.6398446170921198,0.7859577368779823,0.7906335440192254
ESM-1B_chemberta,False,True,True,True,186,test,0.9020855790514974,0.834529582929195,0.6782810685249709,0.7961826857532379,0.8068707546202663
ProtBertT5-xl_chemberta,False,False,True,True,154,test,0.8986072680790772,0.8161008729388943,0.6416184971098265,0.8211163416274377,0.8112880484488201
ESM2_roberta,True,True,True,True,181,test,0.8911694480302002,0.7903006789524734,0.5922562141491395,0.8445807770961146,0.7847571119930948
ESM3_chemberta,True,False,True,True,119,test,0.8821850042955135,0.8017458777885548,0.6170436612309311,0.7995910020449898,0.7719364783347014
ESM-1B_pebchem10m,False,True,True,True,165,test,0.9021950000517532,0.8155189136760427,0.6406761177753544,0.8009543285616906,0.8032423264653945
ESM3_pebchem10m,True,True,False,False,141,test,0.8879813599847404,0.7937924345295829,0.5995073891625615,0.8295841854124063,0.7768174857012621
ProtBert-BFD_roberta,True,True,True,False,162,test,0.8950835591989792,0.8005819592628516,0.6095856215676485,0.8323108384458078,0.7886648624507994
ESM2_pebchem10m,True,False,True,True,164,test,0.8854540490945412,0.8019398642095054,0.6188699360341151,0.7914110429447853,0.7714774733911691
ProtBertT5-xl_roberta,False,False,True,True,178,test,0.9063369265733778,0.8246362754607177,0.6526977475117863,0.8379287155346334,0.8207228097171441
ESM-1B_roberta,True,True,False,False,219,test,0.9142198504481085,0.8164888457807954,0.6303151575787894,0.8588957055214724,0.827771801361911
ESM2_chemberta,False,False,True,True,191,test,0.8795866252049794,0.8052376333656645,0.6292573981016192,0.7682344921608726,0.7693175205843746
ProtBertT5-xl_pebchem10m,True,True,False,False,194,test,0.9063262927927169,0.8159068865179437,0.6358585858585859,0.8466711499663753,0.8173704854572935
ProtBert-BFD_chemberta,True,True,True,True,140,test,0.9017501002875521,0.8098933074684772,0.6268134067033517,0.8426361802286483,0.8124422724605541
ProtBert-BFD_pebchem10m,False,True,True,True,164,test,0.908076933313815,0.8240543161978662,0.6511879049676026,0.8220858895705522,0.8168930658582105
ESM3_chemberta,True,True,True,True,86,test,0.8862845497033909,0.7961202715809893,0.6121399176954733,0.8002689979825152,0.7833619572838225
ESM3_roberta,True,True,True,False,227,test,0.8928277676489421,0.8064015518913676,0.6252002135611319,0.798227675528289,0.7867658352786772
ESM-1B_chemberta,True,False,True,True,185,test,0.882116431337583,0.8003879728419011,0.6158730158730159,0.7934560327198364,0.7765915284316263
ProtBert-BFD_roberta,False,True,True,True,145,test,0.9063958792642769,0.8162948593598448,0.6378579003181336,0.820040899795501,0.814782607655739
ProtBertT5-xl_chemberta,True,True,False,True,177,test,0.9126840102406975,0.8325897187196897,0.6661341853035144,0.8412911903160726,0.8348944864791353
ESM2_pebchem10m,True,True,True,True,176,test,0.8963155966761003,0.7897187196896217,0.5931576514100786,0.8628110289172831,0.7975027481588292
ProtBertT5-xl_pebchem10m,False,False,True,True,156,test,0.9064340973276943,0.8128031037827352,0.6308926780341023,0.8459986550100874,0.8209009541580247
