name,m_fuse,p_fuse,m_model,p_model,epoch,part,auc,accuracy,precision,recall,aupr
ESM3_pebchem10m,False,True,True,True,138,test,0.9869985423445455,0.9556135770234987,0.9559164733178654,0.9648711943793911,0.9912830274123597
ProtBert-BFD_roberta,True,True,False,False,148,test,0.9931168831168831,0.9624664879356568,0.9623115577889447,0.9671717171717171,0.994525285061032
ProtBertT5-xl_roberta,False,True,True,True,151,test,0.9952678010127597,0.9751958224543081,0.9678899082568807,0.9882903981264637,0.9967424554760137
ESM-1B_chemberta,True,True,False,True,163,test,0.9920271166457888,0.9568151147098516,0.9678217821782178,0.9536585365853658,0.993868649238188
ProtBert-BFD_pebchem10m,False,True,True,True,75,test,0.9909362845675047,0.9569190600522193,0.9781553398058253,0.9437939110070258,0.9936821822119052
ESM3_chemberta,False,True,True,True,150,test,0.9887256222668961,0.9621409921671018,0.9738095238095238,0.9578454332552693,0.9919465661979932
ESM-1B_roberta,True,False,True,True,137,test,0.9941970114609022,0.9699738903394256,0.9879227053140096,0.9578454332552693,0.995858457407896
ESM3_roberta,False,True,True,True,80,test,0.9855408868900817,0.9490861618798956,0.9490740740740741,0.9601873536299765,0.990117140726211
ESM2_pebchem10m,True,True,True,False,188,test,0.9935269044510304,0.97911227154047,0.9858156028368794,0.9765807962529274,0.9960417880029214
ProtBert-BFD_chemberta,True,True,False,False,149,test,0.9913553950094058,0.9636118598382749,0.9630541871921182,0.9702233250620348,0.9933827783279656
