name,seed,use_fuse,use_model,acc
mol-chemberta-ClinTox,68,False,True,0.7621794871794871
mol-roberta-ClinTox,67,False,True,0.8466124661246612
mol-chemberta-ClinTox,69,True,True,0.7608359133126936
mol-pebchem10m-ClinTox,63,True,False,0.7456140350877193
mol-roberta-ClinTox,68,True,True,0.8798076923076923
mol-chemberta-ClinTox,69,True,False,0.7530959752321981
mol-pebchem10m-ClinTox,63,False,True,0.7291021671826625
mol-chemberta-ClinTox,69,False,True,0.6831785345717234
mol-roberta-ClinTox,68,True,False,0.8224358974358975
mol-pebchem10m-ClinTox,64,True,True,0.7246612466124661
mol-chemberta-ClinTox,70,True,True,0.7582655826558266
mol-roberta-ClinTox,68,False,True,0.7996794871794872
mol-pebchem10m-ClinTox,64,True,False,0.8043360433604335
mol-chemberta-ClinTox,70,True,False,0.7401084010840109
mol-roberta-ClinTox,69,True,True,0.7252321981424148
mol-pebchem10m-ClinTox,64,False,True,0.7739837398373984
mol-chemberta-ClinTox,70,False,True,0.6766937669376694
mol-roberta-ClinTox,69,True,False,0.7363261093911249
mol-pebchem10m-ClinTox,65,True,True,0.7608374384236454
mol-chemberta-ClinTox,71,True,True,0.8340738209159262
mol-roberta-ClinTox,69,False,True,0.6994324045407637
mol-pebchem10m-ClinTox,65,True,False,0.7713054187192117
mol-chemberta-ClinTox,71,True,False,0.8614149008885851
mol-roberta-ClinTox,70,True,True,0.6764227642276422
mol-pebchem10m-ClinTox,65,False,True,0.7738916256157635
mol-chemberta-ClinTox,71,False,True,0.7527341079972658
mol-chemberta-ClinTox,72,True,True,0.6544871794871795
mol-roberta-ClinTox,70,True,False,0.6788617886178863
mol-pebchem10m-ClinTox,66,True,True,0.7602545968882602
mol-roberta-ClinTox,70,False,True,0.8035230352303523
mol-chemberta-ClinTox,72,True,False,0.7727564102564102
mol-chemberta-ClinTox,72,False,True,0.7105769230769231
mol-roberta-ClinTox,71,True,True,0.757177033492823
mol-pebchem10m-ClinTox,66,True,False,0.802098066949552
mol-chemberta-ClinTox,73,True,True,0.9288461538461539
mol-roberta-ClinTox,71,True,False,0.718215994531784
mol-pebchem10m-ClinTox,66,False,True,0.7098066949552098
mol-chemberta-ClinTox,73,True,False,0.9493589743589744
mol-roberta-ClinTox,71,False,True,0.7199248120300752
mol-pebchem10m-ClinTox,67,True,True,0.8474254742547426
mol-chemberta-ClinTox,73,False,True,0.9025641025641026
mol-roberta-ClinTox,72,True,True,0.8182692307692307
mol-pebchem10m-ClinTox,67,True,False,0.8447154471544716
mol-chemberta-ClinTox,74,True,True,0.8068478260869566
mol-pebchem10m-ClinTox,67,False,True,0.8161246612466124
mol-roberta-ClinTox,72,True,False,0.7993589743589744
mol-chemberta-ClinTox,74,True,False,0.8327173913043479
mol-roberta-ClinTox,72,False,True,0.7650641025641025
mol-pebchem10m-ClinTox,68,True,True,0.7525641025641026
mol-chemberta-ClinTox,74,False,True,0.7814130434782609
mol-roberta-ClinTox,73,True,True,0.8416666666666667
mol-pebchem10m-ClinTox,68,True,False,0.7092948717948717
mol-chemberta-ClinTox,75,True,True,0.7901570048309179
mol-roberta-ClinTox,73,True,False,0.9259615384615384
mol-pebchem10m-ClinTox,68,False,True,0.7339743589743589
mol-chemberta-ClinTox,75,True,False,0.7367149758454107
mol-roberta-ClinTox,73,False,True,0.8605769230769231
mol-pebchem10m-ClinTox,69,True,True,0.8126934984520123
mol-chemberta-ClinTox,75,False,True,0.591183574879227
mol-roberta-ClinTox,74,True,True,0.8070652173913044
mol-chemberta-ClinTox,76,True,True,0.843103448275862
mol-pebchem10m-ClinTox,69,True,False,0.7832817337461301
mol-roberta-ClinTox,74,True,False,0.8109782608695653
mol-chemberta-ClinTox,76,True,False,0.7684729064039408
mol-pebchem10m-ClinTox,69,False,True,0.727296181630547
mol-roberta-ClinTox,74,False,True,0.7927173913043478
mol-chemberta-ClinTox,76,False,True,0.7357142857142857
mol-pebchem10m-ClinTox,70,True,True,0.7241192411924119
mol-roberta-ClinTox,75,True,True,0.8134057971014492
mol-chemberta-ClinTox,77,True,True,0.7484520123839009
mol-pebchem10m-ClinTox,70,True,False,0.7457994579945799
mol-roberta-ClinTox,75,True,False,0.7472826086956521
mol-chemberta-ClinTox,77,True,False,0.8101135190918473
mol-pebchem10m-ClinTox,70,False,True,0.7840108401084013
mol-chemberta-ClinTox,77,False,True,0.8080495356037152
mol-roberta-ClinTox,75,False,True,0.7068236714975845
mol-pebchem10m-ClinTox,71,True,True,0.7329118250170883
mol-chemberta-ClinTox,78,True,True,0.7669376693766938
mol-roberta-ClinTox,76,True,True,0.7852216748768474
mol-pebchem10m-ClinTox,71,True,False,0.7438482570061518
mol-chemberta-ClinTox,78,True,False,0.8127371273712737
mol-roberta-ClinTox,76,True,False,0.8692118226600986
mol-pebchem10m-ClinTox,71,False,True,0.6867737525632263
mol-chemberta-ClinTox,78,False,True,0.7728997289972899
mol-roberta-ClinTox,76,False,True,0.7992610837438423
mol-pebchem10m-ClinTox,72,True,True,0.7435897435897436
mol-chemberta-ClinTox,79,True,True,0.7826384142173616
mol-roberta-ClinTox,77,True,True,0.7987616099071208
mol-pebchem10m-ClinTox,72,True,False,0.7746794871794872
mol-chemberta-ClinTox,79,True,False,0.83526999316473
mol-pebchem10m-ClinTox,72,False,True,0.6945512820512821
mol-roberta-ClinTox,77,True,False,0.8609391124871001
mol-chemberta-ClinTox,79,False,True,0.7740943267259057
mol-pebchem10m-ClinTox,73,True,True,0.9224358974358975
mol-chemberta-ClinTox,80,True,True,0.7091592617908408
mol-roberta-ClinTox,77,False,True,0.8310113519091847
mol-pebchem10m-ClinTox,73,True,False,0.8894230769230771
mol-chemberta-ClinTox,80,True,False,0.7077922077922078
mol-roberta-ClinTox,78,True,True,0.7810298102981029
mol-pebchem10m-ClinTox,73,False,True,0.8830128205128205
mol-chemberta-ClinTox,80,False,True,0.6896787423103213
mol-roberta-ClinTox,78,True,False,0.8544715447154472
mol-pebchem10m-ClinTox,74,True,True,0.6240217391304348
mol-chemberta-ClinTox,81,True,True,0.6852487135506005
mol-roberta-ClinTox,78,False,True,0.7959349593495935
mol-chemberta-ClinTox,81,True,False,0.6487993138936534
mol-pebchem10m-ClinTox,74,True,False,0.756195652173913
mol-roberta-ClinTox,79,True,True,0.881408065618592
mol-chemberta-ClinTox,81,False,True,0.6642367066895369
mol-pebchem10m-ClinTox,74,False,True,0.7066304347826087
mol-roberta-ClinTox,79,True,False,0.8458646616541354
mol-chemberta-ClinTox,82,True,True,0.7476780185758514
mol-pebchem10m-ClinTox,75,True,True,0.6246980676328503
mol-roberta-ClinTox,79,False,True,0.6828434723171566
mol-chemberta-ClinTox,82,True,False,0.7595459236326109
mol-pebchem10m-ClinTox,75,True,False,0.7747584541062801
mol-roberta-ClinTox,80,True,True,0.622693096377307
mol-chemberta-ClinTox,82,False,True,0.7925696594427244
mol-pebchem10m-ClinTox,75,False,True,0.7167874396135266
mol-roberta-ClinTox,80,True,False,0.7836637047163362
mol-chemberta-ClinTox,83,True,True,0.8104347826086956
mol-pebchem10m-ClinTox,76,True,True,0.7650246305418719
mol-roberta-ClinTox,80,False,True,0.6110731373889268
mol-chemberta-ClinTox,83,True,False,0.8178260869565217
mol-roberta-ClinTox,81,True,True,0.7246998284734134
mol-pebchem10m-ClinTox,76,True,False,0.7842364532019704
mol-chemberta-ClinTox,83,False,True,0.7959782608695651
mol-roberta-ClinTox,81,True,False,0.7555746140651801
mol-pebchem10m-ClinTox,76,False,True,0.7645320197044335
mol-chemberta-ClinTox,84,True,True,0.7450028555111363
mol-roberta-ClinTox,81,False,True,0.676672384219554
mol-pebchem10m-ClinTox,77,True,True,0.7639318885448916
mol-chemberta-ClinTox,84,True,False,0.8398058252427184
mol-roberta-ClinTox,82,True,True,0.7502579979360166
mol-pebchem10m-ClinTox,77,True,False,0.8276573787409701
mol-chemberta-ClinTox,84,False,True,0.8369503141062251
mol-roberta-ClinTox,82,True,False,0.8168214654282766
mol-chemberta-ClinTox,85,True,True,0.7155910908052542
mol-pebchem10m-ClinTox,77,False,True,0.7995356037151703
mol-roberta-ClinTox,82,False,True,0.7257481940144479
mol-pebchem10m-ClinTox,78,True,True,0.843360433604336
mol-chemberta-ClinTox,85,True,False,0.6304968589377498
mol-roberta-ClinTox,83,True,True,0.7933695652173913
mol-pebchem10m-ClinTox,78,True,False,0.8382113821138211
mol-chemberta-ClinTox,85,False,True,0.6681896059394632
mol-roberta-ClinTox,83,True,False,0.8691304347826088
mol-chemberta-ClinTox,86,True,True,0.8754807692307692
mol-pebchem10m-ClinTox,78,False,True,0.7810298102981029
mol-roberta-ClinTox,83,False,True,0.7871739130434782
mol-chemberta-ClinTox,86,True,False,0.8924679487179487
mol-pebchem10m-ClinTox,79,True,True,0.7713602187286398
mol-chemberta-ClinTox,86,False,True,0.8350961538461539
mol-roberta-ClinTox,84,True,True,0.7744146202170188
mol-pebchem10m-ClinTox,79,True,False,0.8503075871496923
mol-chemberta-ClinTox,87,True,True,0.7289879931389366
mol-roberta-ClinTox,84,True,False,0.7589948600799543
mol-pebchem10m-ClinTox,79,False,True,0.8499658236500341
mol-chemberta-ClinTox,87,True,False,0.7748713550600342
mol-roberta-ClinTox,84,False,True,0.7735579668760708
mol-pebchem10m-ClinTox,80,True,True,0.6910457963089541
mol-chemberta-ClinTox,87,False,True,0.7307032590051459
mol-roberta-ClinTox,85,True,True,0.6379211878926327
mol-pebchem10m-ClinTox,80,True,False,0.7980177717019822
mol-roberta-ClinTox,85,True,False,0.6396344945745289
mol-chemberta-ClinTox,88,True,True,0.7507389162561576
mol-pebchem10m-ClinTox,80,False,True,0.7785372522214629
mol-roberta-ClinTox,85,False,True,0.5862364363221017
mol-chemberta-ClinTox,88,True,False,0.7766009852216749
mol-pebchem10m-ClinTox,81,True,True,0.6530874785591767
mol-roberta-ClinTox,86,True,True,0.8219551282051282
mol-chemberta-ClinTox,88,False,True,0.7246305418719212
mol-pebchem10m-ClinTox,81,True,False,0.7967409948542024
mol-chemberta-ClinTox,89,True,True,0.6784005468215994
mol-roberta-ClinTox,86,True,False,0.8584935897435898
mol-pebchem10m-ClinTox,81,False,True,0.8031732418524871
mol-roberta-ClinTox,86,False,True,0.7684294871794871
mol-pebchem10m-ClinTox,82,True,True,0.7644478844169247
mol-chemberta-ClinTox,89,True,False,0.6541353383458647
mol-roberta-ClinTox,87,True,True,0.8164665523156089
mol-chemberta-ClinTox,89,False,True,0.7255639097744362
mol-pebchem10m-ClinTox,82,True,False,0.7389060887512899
mol-roberta-ClinTox,87,True,False,0.8404802744425386
mol-chemberta-ClinTox,90,True,True,0.8680753854940034
mol-pebchem10m-ClinTox,82,False,True,0.7407120743034056
mol-roberta-ClinTox,87,False,True,0.8186106346483705
mol-chemberta-ClinTox,90,True,False,0.8169617361507711
mol-pebchem10m-ClinTox,83,True,True,0.8115217391304348
mol-roberta-ClinTox,88,True,True,0.6618226600985221
mol-chemberta-ClinTox,90,False,True,0.7701313535122786
mol-pebchem10m-ClinTox,83,True,False,0.7980434782608695
mol-chemberta-ClinTox,91,True,True,0.7602685624012638
mol-roberta-ClinTox,88,True,False,0.7827586206896553
mol-pebchem10m-ClinTox,83,False,True,0.7556521739130434
mol-chemberta-ClinTox,91,True,False,0.8382701421800949
mol-roberta-ClinTox,88,False,True,0.6795566502463054
mol-pebchem10m-ClinTox,84,True,True,0.8175328383780697
mol-chemberta-ClinTox,91,False,True,0.7725118483412322
mol-roberta-ClinTox,89,True,True,0.6995898838004101
mol-pebchem10m-ClinTox,84,True,False,0.7075956596230726
mol-chemberta-ClinTox,92,True,True,0.8657608695652174
mol-roberta-ClinTox,89,True,False,0.7843472317156528
mol-pebchem10m-ClinTox,84,False,True,0.6479154768703598
mol-chemberta-ClinTox,92,True,False,0.8744565217391305
mol-roberta-ClinTox,89,False,True,0.6476418318523581
mol-pebchem10m-ClinTox,85,True,True,0.5779554540262707
mol-chemberta-ClinTox,92,False,True,0.7914130434782609
mol-roberta-ClinTox,90,True,True,0.8517989720159909
mol-chemberta-ClinTox,93,True,True,0.8218599033816425
mol-pebchem10m-ClinTox,85,True,False,0.6076527698458023
mol-roberta-ClinTox,90,True,False,0.850371216447744
mol-chemberta-ClinTox,93,True,False,0.8565821256038647
mol-pebchem10m-ClinTox,85,False,True,0.6442033123929184
mol-roberta-ClinTox,90,False,True,0.7975442604226155
mol-chemberta-ClinTox,93,False,True,0.7747584541062802
mol-pebchem10m-ClinTox,86,True,True,0.8655448717948717
mol-roberta-ClinTox,91,True,True,0.7519747235387045
mol-chemberta-ClinTox,94,True,True,0.7303158887317303
mol-pebchem10m-ClinTox,86,True,False,0.877724358974359
mol-roberta-ClinTox,91,True,False,0.7778436018957346
mol-chemberta-ClinTox,94,True,False,0.7808816595945308
mol-pebchem10m-ClinTox,86,False,True,0.8639423076923077
mol-roberta-ClinTox,91,False,True,0.8056872037914692
mol-chemberta-ClinTox,94,False,True,0.7234794908062234
mol-pebchem10m-ClinTox,87,True,True,0.8228987993138938
mol-roberta-ClinTox,92,True,True,0.850108695652174
mol-chemberta-ClinTox,95,True,True,0.7766937669376693
mol-pebchem10m-ClinTox,87,True,False,0.8623499142367067
mol-roberta-ClinTox,92,True,False,0.8916304347826087
mol-chemberta-ClinTox,95,True,False,0.8170731707317074
mol-pebchem10m-ClinTox,87,False,True,0.7971698113207547
mol-roberta-ClinTox,92,False,True,0.8059782608695653
mol-chemberta-ClinTox,95,False,True,0.7859078590785907
mol-pebchem10m-ClinTox,88,True,True,0.6741379310344828
mol-chemberta-ClinTox,96,True,True,0.7649038461538462
mol-pebchem10m-ClinTox,88,True,False,0.7773399014778324
mol-roberta-ClinTox,93,True,True,0.8067632850241546
mol-chemberta-ClinTox,96,True,False,0.8193910256410256
mol-pebchem10m-ClinTox,88,False,True,0.7332512315270936
mol-roberta-ClinTox,93,True,False,0.8257850241545894
mol-chemberta-ClinTox,96,False,True,0.7350961538461539
mol-pebchem10m-ClinTox,89,True,True,0.7638414217361585
mol-roberta-ClinTox,93,False,True,0.7339975845410628
mol-chemberta-ClinTox,97,True,True,0.749143346659052
mol-pebchem10m-ClinTox,89,True,False,0.7563226247436774
mol-roberta-ClinTox,94,True,True,0.7584865629420084
mol-chemberta-ClinTox,97,True,False,0.740005711022273
mol-pebchem10m-ClinTox,89,False,True,0.7170198222829802
mol-roberta-ClinTox,94,True,False,0.778052805280528
mol-chemberta-ClinTox,97,False,True,0.7654197601370646
mol-pebchem10m-ClinTox,90,True,True,0.7370074243289548
mol-roberta-ClinTox,94,False,True,0.7369165487977369
mol-chemberta-ClinTox,98,True,True,0.7422901199314677
mol-pebchem10m-ClinTox,90,True,False,0.7607081667618504
mol-roberta-ClinTox,95,True,True,0.7620596205962059
mol-chemberta-ClinTox,98,True,False,0.7348657909765848
mol-pebchem10m-ClinTox,90,False,True,0.7609937178754997
